sophisticate	"<h3>音标</h3>
<p>英 /səˈfɪstɪkeɪt/<br />
美 /səˈfɪstɪkeɪt/</p>
<hr />
<h3>一词多义</h3>
<ol>
<li>
<p><strong>动词</strong><br />
   a. 使世故；使老练<br />
   b. 使复杂；使精致<br />
   c. 掺假；掺杂（古义，现较少用）  </p>
</li>
<li>
<p><strong>名词</strong>（常作 <strong>sophisticate</strong>）<br />
   老于世故的人；见多识广的人  </p>
</li>
</ol>
<hr />
<h3>分析词义</h3>
<p>“sophisticate” 的核心概念是 <strong>“从简单到复杂、从天真到成熟”</strong>。<br />
- 对人：把天真的人变成“见过世面”的人。<br />
- 对物：把简单的东西做得更精巧、更高级。<br />
- 古义：把纯的东西“掺假”——从“纯”变“不纯”，也是一种“复杂化”。</p>
<hr />
<h3>列举例句</h3>
<ol>
<li>
<p><strong>人变得老练</strong><br />
   Years in New York have sophisticated her; she now navigates any social scene with ease.<br />
   在纽约的这些年让她变得老练，如今任何社交场合她都能轻松应对。  </p>
</li>
<li>
<p><strong>技术更精密</strong><br />
   Engineers sophisticated the drone’s software so it can dodge obstacles automatically.<br />
   工程师把无人机的软件升级得更精密，使其能自动避障。  </p>
</li>
<li>
<p><strong>名词：见多识广的人</strong><br />
   Mark is a real sophisticate who can tell Burgundy from Bordeaux by smell alone.<br />
   马克是个真正的行家，只靠闻就能分辨勃艮第和波尔多红酒。</p>
</li>
</ol>
<hr />
<h3>词根分析</h3>
<ul>
<li><strong>soph-</strong> = wise, wisdom（智慧）  </li>
<li><strong>philosopher</strong> 哲学家（philo- 爱 + soph- 智慧）  </li>
<li><strong>sophomore</strong> 大二学生（soph- 智慧 + moros 愚笨 → 半瓶醋）  </li>
<li><strong>sophism</strong> 诡辩（看似有智慧，实则误导）</li>
</ul>
<hr />
<h3>词缀分析</h3>
<ul>
<li><strong>-isticate</strong> ← 来自拉丁语 <strong>-isticare</strong>（使…化）<br />
  同类结构较少，常见词有：  </li>
<li><strong>domesticate</strong> 驯化  </li>
<li><strong>communicate</strong> 沟通（-ate 动词后缀表“使…”）</li>
</ul>
<hr />
<h3>发展历史与文化背景</h3>
<ul>
<li>拉丁语 <strong>sophisticare</strong> = “掺假、篡改”；中世纪英语借入时含贬义。  </li>
<li>17 世纪后，词义“升华”：从“掺假”→“使更复杂精致”→“使更文雅老练”。  </li>
<li>当代欧美文化中，<strong>sophisticate</strong> 常带褒义：指品味高、见识广的都市精英，与 <strong>naïve</strong>（天真）相对。</li>
</ul>
<hr />
<h3>单词变形</h3>
<p>动词<br />
- 原形：sophisticate<br />
- 三单：sophisticates<br />
- 现在分词：sophisticating<br />
- 过去/分词：sophisticated  </p>
<p>形容词<br />
- <strong>sophisticated</strong> 老练的；精密的；高级的  </p>
<p>名词<br />
- <strong>sophistication</strong> 老练；精致；复杂性<br />
- <strong>sophisticate</strong> 老于世故的人（可数）<br />
- <strong>sophisticator</strong> 掺假者（罕用）</p>
<p>固定搭配<br />
- <strong>a sophisticated palate</strong> 敏锐的味觉<br />
- <strong>sophisticated technology</strong> 尖端技术<br />
- <strong>air of sophistication</strong> 世故的气质</p>
<hr />
<h3>记忆辅助</h3>
<p>谐音梗：<br />
“sophisticate” ≈ “搜飞思题盖他”——<strong>搜</strong>集很多<strong>飞</strong>思（ideas）<strong>盖</strong>在别人身上，人就变<strong>复杂/老练</strong>了。<br />
画面：把一张白纸“盖”上层层花纹，它就“sophisticated”了。</p>
<hr />
<h3>小故事（≤100 words）</h3>
<p>Anna arrived from a quiet village. The city lights, the art shows, the late-night jazz—everything <strong>sophisticated</strong> her. One year later, she wore black silk, spoke three languages, and ordered wine without looking at the menu.  </p>
<p>安娜来自宁静小村。城市的灯光、艺术展、深夜爵士——一切都让她变得老练。一年后，她身着黑丝，能说三种语言，点酒时连菜单都不看。</p>"
abhorrent	"<p>abhorrent<br />
英音 /əbˈhɒrənt/<br />
美音 /əbˈhɔːrənt/</p>
<p>一、一词多义<br />
1. 令人憎恶的；极其反感的（形容事物本身）<br />
2. 与道德原则完全相悖的；不可接受的  </p>
<p>二、分析词义<br />
abhorrent 的核心是“让人从心里往外厌恶”。它通常修饰行为、思想或现象，而不是人。说某事 abhorrent，等于说它“违背良知、令人作呕”。语气比 disgusting 更正式、更强烈。</p>
<p>三、例句<br />
1. 社会伦理：Slavery is abhorrent to modern values.<br />
   奴隶制与现代价值观完全相悖。<br />
2. 个人感受：She finds the idea of eating insects abhorrent.<br />
   她觉得吃昆虫的念头令人作呕。<br />
3. 法律语境：The court called the crime “morally abhorrent.”<br />
   法庭称该罪行“在道德上令人发指”。</p>
<p>四、词根分析<br />
词根：horr-（颤抖、恐惧）<br />
同源词：<br />
horror 恐怖<br />
horrify 使震惊<br />
horrendous 骇人听闻的  </p>
<p>五、词缀分析<br />
ab-（离开、远离）+ horr-（恐惧）+ -ent（形容词后缀）→ “让人想远远逃开的”<br />
同缀词：<br />
abnormal 不正常的<br />
absent 缺席的<br />
abundant 大量的  </p>
<p>六、发展历史与文化背景<br />
abhorrent 来自拉丁语 abhorrēre（“因恐惧而退缩”）。17 世纪进入英语，最初描述“让人发抖的”事物。在英美文化中，该词常用于谴责严重违反人权或道德底线的行为，如种族灭绝、酷刑等，带有正式、庄严的色彩。</p>
<p>七、单词变形<br />
形容词：abhorrent 令人憎恶的<br />
副词：abhorrently 令人憎恶地<br />
动词：abhor 憎恶（第三人称单数 abhors；现在分词 abhorring；过去式/过去分词 abhorred）<br />
名词：abhorrence 憎恶  </p>
<p>固定搭配<br />
be abhorrent to sb. 令某人极其反感<br />
an abhorrent act/crime 令人发指的行为/罪行  </p>
<p>八、记忆辅助<br />
口诀：ab（阿爸）+ hor（吼）+ rent（租）→ 阿爸吼着“租这间鬼屋？太 abhorrent 了！”<br />
画面：父亲听到租房提议时吓得发抖，立刻远离，帮你记住“让人想远离的厌恶感”。</p>
<p>九、小故事（≤100 词）<br />
英文：<br />
A quiet village banned plastic bags. One shopkeeper still used them. Children saw the bags float like ghosts. They told the mayor, “This is abhorrent!” The mayor nodded. The next morning, the shop woke to find the bags gone. In their place stood a single sign: “Choose cloth, not horror.”  </p>
<p>中文：<br />
宁静的村庄禁了塑料袋。一位店主仍偷偷使用。孩子们看见袋子像幽灵般飘舞，跑去告诉镇长：“这太令人憎恶！”镇长点头。翌日清晨，店主发现塑料袋全消失了，只剩一块牌子：“选布袋，别选恐怖。”</p>"
truant	"<p>truant<br />
英音 /ˈtruːənt/ 美音 /ˈtruːənt/  </p>
<p>一、一词多义<br />
1. 逃学者；旷课者（名词）<br />
2. 偷懒者；逃避责任的人（名词，引申义）<br />
3. 逃学；旷课（动词，通常作 truant from）  </p>
<p>二、分析词义<br />
核心含义是“该出现却不出现的人”。学生该上课却不在教室，就是 truant；成年人该上班却躲起来，也可称 truant。语气带责备，暗示“故意逃避”。  </p>
<p>三、例句<br />
1. 校园场景：The teacher called Tom’s parents after he had been a truant for three days.<br />
老师发现汤姆旷课三天后，给他父母打了电话。  </p>
<ol>
<li>
<p>职场场景：Don’t play truant from your duties just because the boss is away.<br />
老板不在也别逃避职责。  </p>
</li>
<li>
<p>文学场景：In the novel, the hero is a truant who wanders the streets searching for meaning.<br />
小说中，主人公是个逃学者，在街上游荡寻找人生意义。  </p>
</li>
</ol>
<p>四、词根分析<br />
truant ← 拉丁语 truāns/truant- “闲逛者、游手好闲的人”。<br />
同根词：truancy（逃学行为）。  </p>
<p>五、词缀分析<br />
truant 为整体借词，无明显现代英语词缀。  </p>
<p>六、发展历史与文化背景<br />
13 世纪古法语 truant 指“乞丐、流浪汉”，再往前溯至凯尔特语 *trugan- “悲惨、痛苦”。中世纪欧洲，流浪常被视作懒惰；16 世纪起，学校制度普及，truant 专指“逃学儿童”。现代英语仍保留“逃学”与“逃避责任”两层含义，口语里常说 play truant（逃学）。  </p>
<p>七、单词变形<br />
名词：truant（逃学者）<br />
复数：truants<br />
动词：truant（第三人称单数 truants；现在分词 truanting；过去式/过去分词 truanted）<br />
形容词：truant（极少用，如 truant officer 训导员）<br />
固定搭配：play truant 逃学；truant officer 学校训导员；chronic truant 长期旷课生  </p>
<p>八、记忆辅助<br />
谐音“踹他”——老师气得想“踹他”一脚，因为他又 truant 了。  </p>
<p>九、小故事（≤100 词）<br />
Ben hid behind the old oak. School bells rang, but he stayed still. A squirrel watched him play truant. Wind carried the sound of laughter from classrooms. Ben sighed, opened his book, and walked back. Tomorrow, he promised, he would not be a truant.  </p>
<p>本躲在老橡树后。上课铃响，他却不动。松鼠看着他逃学。风把教室里的笑声吹来。本叹了口气，翻开书本，转身回校。他暗下决心：明天不再旷课。</p>"
fanatical	"<h3>音标</h3>
<ul>
<li>英音 /fəˈnætɪkəl/  </li>
<li>美音 /fəˈnætɪkəl/  </li>
</ul>
<hr />
<h3>一词多义</h3>
<ol>
<li>（对宗教、政治、爱好等）狂热的；极端热衷的  </li>
<li>盲目而极端的；偏执的  </li>
</ol>
<hr />
<h3>分析词义</h3>
<p>“fanatical” 的核心是“极端热情”。它常带负面色彩，暗示热情已超出理性，近乎偏执。中文里可对应“狂热”“入魔”“走火入魔”。  </p>
<hr />
<h3>列举例句</h3>
<ol>
<li>
<p>体育场景<br />
   He is a fanatical supporter who paints his face green for every match.<br />
   他是个狂热的球迷，每场比赛都把脸涂成绿色。  </p>
</li>
<li>
<p>工作场景<br />
   Her fanatical attention to detail makes her the best editor in the office.<br />
   她对细节的狂热专注让她成为办公室最棒的编辑。  </p>
</li>
<li>
<p>历史场景<br />
   The dictator’s fanatical speeches turned the crowd into an angry mob.<br />
   那位独裁者狂热的演讲把人群变成了愤怒的暴徒。  </p>
</li>
</ol>
<hr />
<h3>词根分析</h3>
<ul>
<li>词根：fan-（来自拉丁语 fanum “神庙” → 神庙里的人 → 受神灵影响的人 → 狂热者）  </li>
<li>同根词：  </li>
<li>fanatic (n.) 狂热者  </li>
<li>fanaticism (n.) 狂热主义  </li>
<li>profane (adj.) 亵渎的（pro- 前 + fanum 神庙 → 在神庙前不敬）  </li>
</ul>
<hr />
<h3>词缀分析</h3>
<ul>
<li>后缀 -ical：形容词后缀，表示“具有…性质的”  </li>
<li>同类词缀词：  </li>
<li>practical (实际的)  </li>
<li>logical (逻辑的)  </li>
<li>critical (批评的)  </li>
</ul>
<hr />
<h3>发展历史与文化背景</h3>
<p>17 世纪英语从拉丁语 fanaticus（“神庙的、受神灵启示的”）借入，原指“被神附身的人”。18 世纪后词义逐渐贬义化，指“盲目极端的信仰”。在欧美语境中，fanatical 常与宗教极端主义、体育死忠粉、科技极客等群体联系在一起，暗示热情已越界。  </p>
<hr />
<h3>单词变形</h3>
<ul>
<li>形容词：fanatical 狂热的  </li>
<li>副词：fanatically 狂热地  </li>
<li>名词：fanatic / fanaticism 狂热者 / 狂热主义  </li>
</ul>
<p>常见搭配<br />
- fanatical devotion 狂热的忠诚<br />
- fanatical belief 偏执的信念<br />
- fanatical fan 死忠粉  </p>
<hr />
<h3>记忆辅助</h3>
<p>谐音法：把 fanatical 拆成 “发（fan）那（na）踢（ti）口（cal）”——想象一个人“发那踢口”地疯狂呐喊，就是“狂热”。  </p>
<hr />
<h3>小故事（≤100 词）</h3>
<p>英文：<br />
Mia is fanatical about space. Every night she climbs the roof with her telescope. One cold evening, she spots a tiny moving light. “A new comet!” she whispers, heart racing. She names it “Hope.”  </p>
<p>中文：<br />
米娅对太空狂热至极。每晚她都带着望远镜爬上屋顶。一个寒冷的夜晚，她发现一点微光在移动。“新彗星！”她低声说，心跳加速。她把它命名为“希望”。</p>"
revere	"<p>revere<br />
英 /rɪˈvɪə(r)/  美 /rɪˈvɪr/  </p>
<p>一、一词多义<br />
1. 尊敬，崇敬（动词，最常见）<br />
2. 敬畏（带有“害怕又佩服”之意）<br />
3. 把……视为神圣（宗教或传统语境）</p>
<p>二、分析词义<br />
revere 的核心是“把某人/某事放在心里很高的位置”，比 respect 更正式、更强烈，常含“仰望、不敢亵渎”的意味。</p>
<p>三、例句<br />
1. 教育场景：Students revere their history teacher for his endless stories.<br />
学生们因老师总有讲不完的故事而崇敬他。  </p>
<ol>
<li>
<p>宗教场景：Pilgrims revere the ancient shrine as a gateway to heaven.<br />
朝圣者把这座古神殿视为通往天堂的圣地。  </p>
</li>
<li>
<p>日常生活：Even rivals revere her calm courage under pressure.<br />
连对手都敬佩她在压力下的沉着勇气。</p>
</li>
</ol>
<p>四、词根分析<br />
词根：-ver- (= fear, awe 敬畏)<br />
同源词：reverence (崇敬)、reverend (牧师)、reverent (恭敬的)。</p>
<p>五、词缀分析<br />
前缀 re-（加强语气，表示“反复/彻底”）<br />
后缀 -e（动词结尾，无实义）<br />
同缀词：rebuild, rewrite, rename。</p>
<p>六、发展历史与文化背景<br />
revere 源自拉丁语 revereri（re- “反复” + vereri “敬畏”）。17 世纪进入英语，最初用于宗教语境，描述对神或圣徒的敬畏；后来扩展到对人、传统、艺术等的“崇敬”。在美国，Paul Revere 是独立战争英雄，其姓氏与动词 revere 同形，常让美国人产生“英雄值得被 revere”的双关联想。</p>
<p>七、单词变形<br />
动词：revere – revered – revering<br />
名词：reverence 崇敬；reverend 牧师（尊称）<br />
形容词：reverent 恭敬的；revered 受尊敬的<br />
副词：reverently 恭敬地<br />
固定搭配：be revered as… 被尊为……；a revered tradition 受尊崇的传统。</p>
<p>八、记忆辅助<br />
谐音“瑞维尔”→ 把“瑞”士英雄“维尔”放在心里最高的位置，就是“崇敬”。<br />
拆分 re-（反复）+ vere（谐音“畏惧”）→ 反复地畏惧 → 敬畏。</p>
<p>九、小故事（≤100 词）<br />
At sunset, Maya stood before the old oak.<br />
She whispered, “I revere you, keeper of my childhood dreams.”<br />
The wind answered with rustling leaves, and she smiled.  </p>
<p>日落时分，玛雅站在老橡树前。<br />
她轻声说：“我崇敬你，守护我童年梦想的守望者。”<br />
风以沙沙叶声回应，她笑了。</p>"
sediment	"<h3>音标</h3>
<ul>
<li>英音 /ˈsed.ɪ.mənt/  </li>
<li>美音 /ˈsed.ə.mənt/  </li>
</ul>
<hr />
<h3>一词多义</h3>
<ol>
<li>沉淀物；沉积物（如河底、瓶底的泥沙、酒渣）  </li>
<li>【地质】沉积岩层  </li>
<li>（比喻）逐渐累积的残余物或影响  </li>
</ol>
<hr />
<h3>分析词义</h3>
<p>“sediment” 的核心概念是“慢慢沉到底的东西”。<br />
- 在自然界：河水携带的泥沙沉到河底，形成 sediment。<br />
- 在化学：溶液里的固体颗粒沉到容器底部，也叫 sediment。<br />
- 在比喻用法：可以指“历史的沉淀”或“情绪的残渣”。  </p>
<hr />
<h3>列举例句</h3>
<ol>
<li>
<p>自然场景<br />
   After the flood, a thick layer of sediment covered the farmland.<br />
   洪水过后，农田被厚厚一层沉积物覆盖。  </p>
</li>
<li>
<p>化学实验<br />
   Let the wine stand so the sediment settles at the bottom of the bottle.<br />
   让酒静置，使沉淀物沉到瓶底。  </p>
</li>
<li>
<p>比喻用法<br />
   Years of anger left a sediment of bitterness in his heart.<br />
   多年的愤怒在他心里留下苦涩的沉淀。  </p>
</li>
</ol>
<hr />
<h3>词根分析</h3>
<ul>
<li>词根：sed-, sid-, sess- = “sit, settle”（坐、沉）<br />
  同源词：  </li>
<li>sedimentary（沉积的）  </li>
<li>sedentary（久坐的）  </li>
<li>session（会议，坐下开会）  </li>
<li>residence（住宅，坐住的地方）  </li>
</ul>
<hr />
<h3>词缀分析</h3>
<ul>
<li>前缀：se- = “apart, away”（分离）  </li>
<li>词根：-sed- = “sit”  </li>
<li>后缀：-ment = 名词后缀，表示“结果或状态”<br />
  同缀词：  </li>
<li>segment（部分）  </li>
<li>agreement（协议）  </li>
<li>movement（运动）  </li>
</ul>
<hr />
<h3>发展历史与文化背景</h3>
<p>“sediment” 源自拉丁语 sedimentum，由 sedere（坐、沉）＋-mentum（结果）构成。16 世纪进入英语，最早用于地质学，描述河流、海洋中沉淀的泥沙。19 世纪后扩展到化学与比喻用法。在欧美文化中，葡萄酒瓶底的 sediment 被视为自然、未过滤的象征，常出现在品酒礼仪中。  </p>
<hr />
<h3>单词变形</h3>
<ul>
<li>名词：sediment（沉淀物）  </li>
<li>复数：sediments（多种沉积物）  </li>
<li>动词：sediment（沉积）  </li>
<li>第三人称单数：sediments  </li>
<li>现在分词：sedimenting  </li>
<li>过去式/过去分词：sedimented  </li>
<li>形容词：sedimentary（沉积的）  </li>
<li>副词：sedimentarily（沉积地，罕见）  </li>
</ul>
<p>固定搭配<br />
- sediment layer 沉积层<br />
- sedimentary rock 沉积岩<br />
- suspended sediment 悬浮沉积物  </p>
<hr />
<h3>记忆辅助</h3>
<p>联想：sediment = “see the dirt at the bottom”（看见底部的脏东西）。<br />
画面：一瓶浑浊的苹果醋静置一夜，底部出现“沉淀”，那就是 sediment。  </p>
<hr />
<h3>小故事（≤100词）</h3>
<p>英文：<br />
Anna poured river water into a jar. She waited. Slowly, brown sediment sank and formed a soft carpet at the bottom. “Time writes history in quiet layers,” she whispered.  </p>
<p>中文：<br />
安娜把河水倒进罐子，静静等待。慢慢地，褐色的沉淀物下沉，在底部铺成柔软的地毯。“时间用安静的层次书写历史。”她轻声说。</p>"
sparsely	"<p>sparsely<br />
英音 /ˈspɑːs.li/ 美音 /ˈspɑːrs.li/</p>
<p>一、一词多义<br />
1. （空间上）稀疏地，稀少地<br />
2. （内容上）简略地，不详细地  </p>
<p>二、分析词义<br />
“sparsely” 的核心概念是“数量少、分布稀”。它常用来形容人或物分布得很开，密度很低；也可引申为信息或细节“点到为止”，没有过多展开。</p>
<p>三、例句<br />
1. The desert is sparsely populated, with only a few nomadic tribes.<br />
   这片沙漠人烟稀少，只有几个游牧部落。  </p>
<ol>
<li>
<p>The report was sparsely illustrated, leaving readers to imagine the details.<br />
   这份报告插图很少，读者只能自行想象细节。  </p>
</li>
<li>
<p>Snow fell sparsely at first, then thickened into a blizzard.<br />
   起初雪花稀稀落落，后来变成暴风雪。  </p>
</li>
</ol>
<p>四、词根分析<br />
词根：spars- / sparse-（拉丁 spargere “撒、散开”）<br />
衍生词：sparse（稀疏的）、disperse（分散）、intersperse（点缀）、aspersion（诽谤，原指“洒水”）。</p>
<p>五、词缀分析<br />
-ly（副词后缀，表示“以……方式”）<br />
同类词：quickly、softly、widely。</p>
<p>六、发展历史与文化背景<br />
sparsely 源自拉丁语 sparsus，是 spargere 的过去分词，原义“被撒开的”。17 世纪进入英语后，先用于植物学描述“稀疏的叶子”，后扩展到人口、建筑、信息等领域。在北美文化中，sparsely populated 常让人联想到西部片里辽阔而空旷的草原。</p>
<p>七、单词变形<br />
形容词：sparse（稀疏的）<br />
副词：sparsely（稀疏地）<br />
比较级：more sparsely / less sparsely<br />
最高级：most sparsely / least sparsely<br />
固定搭配：sparsely populated（人口稀少的）、sparsely furnished（陈设简陋的）。</p>
<p>八、记忆辅助<br />
谐音“斯巴死了”→ 斯巴达士兵只剩几个，队伍“稀疏”了。<br />
画面：一张地图上只有零星几个点，旁边写“sparse”。</p>
<p>九、小故事（≤100词）<br />
The old train moved through sparsely lit fields. One lamp blinked every mile. Anna sat alone, watching shadows dance outside. She liked the silence—only the rails sang. Stars above were sparsely scattered, yet each one felt close enough to touch.  </p>
<p>老旧列车穿过灯光稀疏的田野。每隔一英里才有一盏灯闪烁。安娜独自坐着，看窗外影子起舞。她喜欢这份寂静——只有铁轨在歌唱。天上的星星稀稀落落，却仿佛伸手就能碰到。</p>"
herbivore	"<h3>音标</h3>
<ul>
<li>英音 /ˈhɜː.bɪ.vɔː(r)/  </li>
<li>美音 /ˈɜːr.bɪ.vɔːr/  </li>
</ul>
<hr />
<h3>一词多义</h3>
<ol>
<li>草食动物（生物学意义）：只吃植物的动物。  </li>
<li>比喻用法：形容人“吃素”或“只吃蔬菜”，带幽默色彩。  </li>
</ol>
<hr />
<h3>分析词义</h3>
<p>herbivore = herb（草、药草）+ vore（吃）→ “吃草的生物”。<br />
核心概念：以植物为主要食物来源的动物，如牛、鹿、熊猫。与 carnivore（食肉动物）相对。</p>
<hr />
<h3>列举例句</h3>
<ol>
<li>
<p>生物课堂：<br />
   The giraffe is a strict herbivore that spends most of its day browsing leaves.<br />
   长颈鹿是严格的草食动物，一天大部分时间都在吃树叶。  </p>
</li>
<li>
<p>餐厅幽默：<br />
   After watching the documentary, Tom joked, “I’m turning into a herbivore—only salads for me this week!”<br />
   看完纪录片后，汤姆开玩笑说：“我要变成草食动物了——这周只吃沙拉！”  </p>
</li>
<li>
<p>生态讨论：<br />
   Wolves and herbivores like elk shape the forest together; predators keep plant-eaters in check.<br />
   狼和麋鹿等草食动物共同塑造森林；捕食者控制着食草动物的数量。  </p>
</li>
</ol>
<hr />
<h3>词根分析</h3>
<ul>
<li>herb-：拉丁 herba = grass, plant（草、植物）<br />
  herb（药草）, herbal（草药的）, herbicide（除草剂）  </li>
<li>-vore / -vor：拉丁 vorare = to devour（吞食）<br />
  carnivore（食肉动物）, omnivore（杂食动物）, voracious（贪婪的）</li>
</ul>
<hr />
<h3>词缀分析</h3>
<ul>
<li>前缀：无  </li>
<li>后缀：-vore（表示“以…为食者”）<br />
  同类词：insectivore（食虫动物）, frugivore（食果动物）</li>
</ul>
<hr />
<h3>发展历史与文化背景</h3>
<p>17 世纪由拉丁语 herba + vorare 组合成现代英语 herbivore。<br />
在西方文化中，草食动物常被视作温和、环保的象征，出现在儿童绘本、素食主义宣传中；而“go herbivore”也成为年轻人调侃自己短期吃素的流行语。</p>
<hr />
<h3>单词变形</h3>
<ul>
<li>名词：herbivore（草食动物）  </li>
<li>复数：herbivores  </li>
<li>形容词：herbivorous（草食的）  </li>
<li>副词：herbivorously（罕见，以草食方式）  </li>
</ul>
<p>固定搭配<br />
- strict herbivore（严格的草食动物）<br />
- herbivore diet（草食性饮食）<br />
- large herbivores（大型草食动物）</p>
<hr />
<h3>记忆辅助</h3>
<p>口诀：herb（草）+ i（我）+ vore（吃）= 我吃草 → herbivore。<br />
画面：想象一头奶牛在啃“herb”拼成的草，旁边写着“vore”表示“吞下去”。</p>
<hr />
<h3>小故事（≤100 词）</h3>
<p>In the quiet zoo, a baby elephant named Lily watched children eat ice cream. She lifted her trunk, sniffed the cones, then turned back to her pile of fresh green leaves. “I’m a happy herbivore,” she seemed to say, crunching loudly.  </p>
<p>在安静的动物园里，小象莉莉看着孩子们吃冰淇淋。她抬起鼻子闻了闻甜筒，又转身去吃那堆新鲜绿叶。“我是快乐的草食动物。”她似乎大声咀嚼着说道。</p>"
pathology	"<h3>音标</h3>
<ul>
<li>英音 /pəˈθɒlədʒi/  </li>
<li>美音 /pəˈθɑːlədʒi/  </li>
</ul>
<hr />
<h3>一词多义</h3>
<ol>
<li>病理学（医学分支，研究疾病本质）  </li>
<li>病理特征；病变（指某种疾病的具体表现）  </li>
<li>（比喻）异常、病态（如社会、心理的扭曲状态）  </li>
</ol>
<hr />
<h3>分析词义</h3>
<p>“pathology” 核心含义是“对痛苦（pathos）的研究（-logy）”。在医学里，它研究疾病如何产生、发展、影响身体；在日常英语中，可引申为“任何不正常的状况”。  </p>
<hr />
<h3>列举例句</h3>
<ol>
<li>
<p>医学场景<br />
   The biopsy was sent to the pathology lab to determine if the tumor is malignant.<br />
   活检样本被送到病理实验室，以判断肿瘤是否为恶性。  </p>
</li>
<li>
<p>比喻社会现象<br />
   Scholars are exploring the pathology of violence in modern cities.<br />
   学者们正在探究现代城市暴力的病态根源。  </p>
</li>
<li>
<p>心理层面<br />
   His constant lying points to a deeper emotional pathology.<br />
   他不断撒谎反映出更深层的情感病态。  </p>
</li>
</ol>
<hr />
<h3>词根分析</h3>
<ul>
<li>词根：path- / patho- = suffering, disease（痛苦、疾病）<br />
  衍生词：<br />
  • pathetic（可怜的）<br />
  • sympathy（同情）<br />
  • apathy（冷漠）<br />
  • pathogen（病原体）  </li>
</ul>
<hr />
<h3>词缀分析</h3>
<ul>
<li>-logy = study of ……学<br />
  同缀词：<br />
  • biology（生物学）<br />
  • psychology（心理学）<br />
  • sociology（社会学）  </li>
</ul>
<hr />
<h3>发展历史与文化背景</h3>
<p>pathology 源自希腊语 pathos（痛苦）+ -logia（研究）。19 世纪随着显微镜技术发展，病理学成为独立学科；欧美医学院至今把病理切片视为诊断“金标准”。文化上，“pathology”常被媒体借来形容社会顽疾，如 “the pathology of poverty”。  </p>
<hr />
<h3>单词变形</h3>
<ul>
<li>名词：pathology（病理学）  </li>
<li>复数：pathologies（多种病变/病理现象）  </li>
<li>形容词：pathological（病理的；病态的）  </li>
<li>副词：pathologically（病态地）  </li>
<li>固定搭配：<br />
  • pathology report 病理报告<br />
  • clinical pathology 临床病理学<br />
  • forensic pathology 法医病理学  </li>
</ul>
<hr />
<h3>记忆辅助</h3>
<p>口诀： “path（怕死）+ ology（学问）→ 研究‘怕死’原因的学问 → 病理学”。<br />
画面：医生拿着显微镜，对“痛苦”做“学问”，就是 pathology。  </p>
<hr />
<h3>小故事（≤100词）</h3>
<p>In a quiet lab, Dr. Lin studied the pathology of a tiny heart.<br />
Under the glass, cells told a sad story of disease.<br />
She whispered, “If I learn your pain, I can heal others.”  </p>
<p>中文翻译：<br />
在安静的实验室里，林医生研究着一颗小小心脏的病理。<br />
玻璃片下，细胞诉说着疾病的悲伤故事。<br />
她轻声说：“如果我读懂你的痛苦，就能治愈更多人。”</p>"
rationale	"<p>rationale<br />
音标<br />
- 英 /ˌræʃəˈnɑːl/<br />
- 美 /ˌræʃəˈnæl/  </p>
<p>一词多义<br />
1. 理由；依据；逻辑基础<br />
2. （计划、制度的）理论说明；基本原理<br />
3. （医学）用药的理论依据（较少用）</p>
<p>分析词义<br />
rationale 不是“理由”的口语说法 reason，而是“一整套经过推理得出的逻辑基础”，常出现在论文、政策、商业计划等正式语境中，强调“为什么这么做”背后的系统性思考。</p>
<p>列举例句<br />
1. Academic: The rationale for this experiment is to test how sleep affects memory.<br />
   学术：本实验的理论依据是测试睡眠如何影响记忆。  </p>
<ol>
<li>
<p>Business: Our product’s design rationale focuses on user safety and low cost.<br />
   商业：我们产品设计的核心理念围绕用户安全与低成本。  </p>
</li>
<li>
<p>Daily: She asked the coach for the rationale behind the new training schedule.<br />
   日常：她向教练询问新训练时间表的理由是什么。</p>
</li>
</ol>
<p>词根分析<br />
- 拉丁语 ratiō “计算；理由” → ratio（比例）, rational（理性的）, ration（定量配给）  </p>
<p>词缀分析<br />
- ‑ale（名词后缀，表“与…相关之物”）<br />
同缀词：morale（士气）, locale（场所）, chorale（合唱曲）</p>
<p>发展历史和文化背景<br />
17 世纪由拉丁语 ratiōnāle（中性单数形式）进入英语，最初用于哲学与神学，指“理性论述”。现代英语中，它保留了“系统性解释”的正式色彩，常见于政策文件、科研报告、商业计划书，强调“逻辑自洽”而非随口一说。</p>
<p>单词变形<br />
- 单复数：rationale / rationales<br />
- 固定搭配：the rationale behind/for …（…背后的理论依据）</p>
<p>记忆辅助<br />
把 rationale 拆成 ratio + ‑nale：ratio 是“比例”，比例需要“理由”才能成立，于是 ratio 的“理由”就是 rationale。</p>
<p>小故事（≤100 词）<br />
The city planned to cut down the old park.<br />
Lily asked, “What’s the rationale?”<br />
The mayor smiled. “To build a hospital.”<br />
Lily showed photos of nesting birds.<br />
The council changed the plan.<br />
中文：市里打算砍掉老公园。莉莉问：“理由是什么？”市长答：“建医院。”莉莉展示鸟儿筑巢的照片。议会改变了计划。</p>"
